商户编号K3,商户编号,商户名称,,店铺编号K3,店铺编号,店铺名称,,店铺类型,联系人,城市,原商户编号K3,原商户名称K3,原店铺编号CRM,备注
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401003,SZ0401003,酷美（梅林店）,客户---1.SZ0401003---酷美（梅林店）,,曾志华,深圳,,,798,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401004,SZ0401004,酷美（三联村店）,客户---1.SZ0401004---酷美（三联村店）,,曾志华,深圳,,,799,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401005,SZ0401005,酷美（上沙店）,客户---1.SZ0401005---酷美（上沙店）,,曾志华,深圳,,,802,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401006,SZ0401006,兴酷美（石岩店）,客户---1.SZ0401006---兴酷美（石岩店）,,曾志华,深圳,,,804,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401007,SZ0401007,兴酷美（下沙店）,客户---1.SZ0401007---兴酷美（下沙店）,,曾志华,深圳,,,803,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401008,SZ0401008,星期八（爱华店）,客户---1.SZ0401008---星期八（爱华店）,,曾志华,深圳,,,801,
1.SZ0401,SZ0401,深圳市兴酷美企业管理有限公司,客户---1.SZ0401---深圳市兴酷美企业管理有限公司,1.SZ0401009,SZ0401009,星期八（三联村店）,客户---1.SZ0401009---星期八（三联村店）,,曾志华,深圳,,,800,
1.SZ0402,SZ0402,深圳市创意空间芳缘美容美发有限公司,客户---1.SZ0402---深圳市创意空间芳缘美容美发有限公司,1.SZ0402001,SZ0402001,创意空间（罗瑞合店）,客户---1.SZ0402001---创意空间（罗瑞合店）,,钟庆芳,深圳,,,793,
1.SZ0402,SZ0402,深圳市创意空间芳缘美容美发有限公司,客户---1.SZ0402---深圳市创意空间芳缘美容美发有限公司,1.SZ0402002,SZ0402002,创意空间（源盛路店）,客户---1.SZ0402002---创意空间（源盛路店）,,钟庆芳,深圳,,,792,
1.SZ0403,SZ0403,深圳市头发世家管理顾问有限公司,客户---1.SZ0403---深圳市头发世家管理顾问有限公司,1.SZ0403001,SZ0403001,头发世家（龙西店）,客户---1.SZ0403001---头发世家（龙西店）,,康世庭,深圳,,,790,
1.SZ0403,SZ0403,深圳市头发世家管理顾问有限公司,客户---1.SZ0403---深圳市头发世家管理顾问有限公司,1.SZ0403002,SZ0403002,头发世家（南联店）,客户---1.SZ0403002---头发世家（南联店）,,康世庭,深圳,,,791,
1.SZ0404,SZ0404,深圳市罗湖区新印象理发店,客户---1.SZ0404---深圳市罗湖区新印象理发店,1.SZ0404001,SZ0404001,新印象沙龙,客户---1.SZ0404001---新印象沙龙,,林冠华,深圳,,,807,
1.SZ0405,SZ0405,深圳市龙华新区民治阳光美发造型美发店,客户---1.SZ0405---深圳市龙华新区民治阳光美发造型美发店,1.SZ0405001,SZ0405001,阳光美业美发店,客户---1.SZ0405001---阳光美业美发店,,刘玉,深圳,,,816,
1.SZ0406,SZ0406,深圳市宝安区观澜王子美发店,客户---1.SZ0406---深圳市宝安区观澜王子美发店,1.SZ0406001,SZ0406001,爱尚美,客户---1.SZ0406001---爱尚美,,王瑞堂,深圳,,,815,
1.SZ0407,SZ0407,深圳市光明新区公明谢宇美发店,客户---1.SZ0407---深圳市光明新区公明谢宇美发店,1.SZ0407001,SZ0407001,F1国际烫染（甲子塘店）,客户---1.SZ0407001---F1国际烫染（甲子塘店）,,周辉,深圳,,,817,
1.SZ0408,SZ0408,深圳市宝安区观澜新名匠理发店,客户---1.SZ0408---深圳市宝安区观澜新名匠理发店,1.SZ0408001,SZ0408001,F名匠（观澜店）,客户---1.SZ0408001---F名匠（观澜店）,,王瑞堂,深圳,,,812,
1.SZ0409,SZ0409,深圳市宝安区大浪下名匠理发店,客户---1.SZ0409---深圳市宝安区大浪下名匠理发店,1.SZ0409001,SZ0409001,F名匠（华荣店）,客户---1.SZ0409001---F名匠（华荣店）,,王永富,深圳,,,813,
1.SZ0410,SZ0410,深圳市宝安区观澜山川一郎理发店,客户---1.SZ0410---深圳市宝安区观澜山川一郎理发店,1.SZ0410001,SZ0410001,江南style,客户---1.SZ0410001---江南style,,王瑞堂,深圳,,,811,
1.SZ0411,SZ0411,深圳市宝安区大浪澳福理发店,客户---1.SZ0411---深圳市宝安区大浪澳福理发店,1.SZ0411001,SZ0411001,F名匠（大浪总店）,客户---1.SZ0411001---F名匠（大浪总店）,,王瑞堂,深圳,,,814,
1.SZ0412,SZ0412,深圳市宝安区新安演艺发理发店,客户---1.SZ0412---深圳市宝安区新安演艺发理发店,1.SZ0412001,SZ0412001,Show发沙龙,客户---1.SZ0412001---Show发沙龙,,杨剑宏,深圳,,,809,
1.SZ0413,SZ0413,深圳市南山区白天鹅发型屋,客户---1.SZ0413---深圳市南山区白天鹅发型屋,1.SZ0413001,SZ0413001,白天鹅造型,客户---1.SZ0413001---白天鹅造型,,张正宝,深圳,,,810,
1.SZ0414,SZ0414,深圳市龙岗区靓影尚尚美发店,客户---1.SZ0414---深圳市龙岗区靓影尚尚美发店,1.SZ0414001,SZ0414001,靓影尚E,客户---1.SZ0414001---靓影尚E,,杨守强,深圳,,,808,
1.SZ0415,SZ0415,深圳市南山区劲发艺理发店,客户---1.SZ0415---深圳市南山区劲发艺理发店,1.SZ0415001,SZ0415001,劲发艺造型,客户---1.SZ0415001---劲发艺造型,,熊志刚,深圳,,,820,
1.SZ0416,SZ0416,深圳市罗湖区殿堂美发店,客户---1.SZ0416---深圳市罗湖区殿堂美发店,1.SZ0416001,SZ0416001,殿堂明星店,客户---1.SZ0416001---殿堂明星店,,张国鸿,深圳,,,797,
1.SZ0417,SZ0417,深圳市星海形象设计有限公司美加广场分店,客户---1.SZ0417---深圳市星海形象设计有限公司美加广场分店,1.SZ0417001,SZ0417001,星海show（美加广场店）,客户---1.SZ0417001---星海show（美加广场店）,,夏建平,深圳,,,819,
1.SZ0418,SZ0418,深圳市宝安区福永壹时尚阿宝发艺店,客户---1.SZ0418---深圳市宝安区福永壹时尚阿宝发艺店,1.SZ0418001,SZ0418001,阿宝发艺,客户---1.SZ0418001---阿宝发艺,,吴德勇,深圳,,,827,
1.SZ0419,SZ0419,深圳市福田区曼都新概念美发店,客户---1.SZ0419---深圳市福田区曼都新概念美发店,1.SZ0419001,SZ0419001,SO发艺,客户---1.SZ0419001---SO发艺,,卢章庆,深圳,,,822,
1.SZ0420,SZ0420,深圳市龙岗区坂田轩尼丝理发店,客户---1.SZ0420---深圳市龙岗区坂田轩尼丝理发店,1.SZ0420001,SZ0420001,美美,客户---1.SZ0420001---美美,,谭海权,深圳,,,826,
1.SZ0420,SZ0420,深圳市龙岗区坂田轩尼丝理发店,客户---1.SZ0420---深圳市龙岗区坂田轩尼丝理发店,1.SZ0420002,SZ0420002,唯那丝（黄金山店）,客户---1.SZ0420002---唯那丝（黄金山店）,,钟小明,深圳,,,780,
1.SZ0420,SZ0420,深圳市龙岗区坂田轩尼丝理发店,客户---1.SZ0420---深圳市龙岗区坂田轩尼丝理发店,1.SZ0420003,SZ0420003,唯那丝（马蹄山店）,客户---1.SZ0420003---唯那丝（马蹄山店）,,钟小明,深圳,,,778,
1.SZ0421,SZ0421,深圳市龙岗区春兰轩尼丝理发店,客户---1.SZ0421---深圳市龙岗区春兰轩尼丝理发店,1.SZ0421001,SZ0421001,唯那丝（岗头店）,客户---1.SZ0421001---唯那丝（岗头店）,,钟小明,深圳,,,779,
1.SZ0049,SZ0049,深圳市宝安区石岩发界理发店,客户---1.SZ0049---深圳市宝安区石岩发界理发店,1.SZ0049002,SZ0049002,发世界（水田店）,客户---1.SZ0049002---发世界（水田店）,,李红存,深圳,,,824,
1.SZ0422,SZ0422,深圳市洛奥斯贸易有限公司,客户---1.SZ0422---深圳市洛奥斯贸易有限公司,1.SZ0422001,SZ0422001,千尚水围,客户---1.SZ0422001---千尚水围,,谢波,深圳,,,828,
1.SZ0423,SZ0423,深圳市南山区龙城今日秀发美发店,客户---1.SZ0423---深圳市南山区龙城今日秀发美发店,1.SZ0423001,SZ0423001,今日秀发,客户---1.SZ0423001---今日秀发,,刘莹,深圳,,,830,
1.SZ0424,SZ0424,深圳市宝安区石岩刘彩凤美发店,客户---1.SZ0424---深圳市宝安区石岩刘彩凤美发店,1.SZ0424001,SZ0424001,F1国际烫染（时尚店）,客户---1.SZ0424001---F1国际烫染（时尚店）,,刘彩凤,深圳,,,831,
1.SZ0425,SZ0425,深圳市宝安区石岩美家福美发店,客户---1.SZ0425---深圳市宝安区石岩美家福美发店,1.SZ0425001,SZ0425001,F1国际烫染（总店）,客户---1.SZ0425001---F1国际烫染（总店）,,谢连宇,深圳,,,832,
1.SZ0426,SZ0426,深圳市宝安区西乡发丝纤美发造型室,客户---1.SZ0426---深圳市宝安区西乡发丝纤美发造型室,1.SZ0426001,SZ0426001,发丝纤美发造型,客户---1.SZ0426001---发丝纤美发造型,,潘耀华,深圳,,,834,
1.SZ0427,SZ0427,深圳市宝安区兰军美容美发,客户---1.SZ0427---深圳市宝安区兰军美容美发,1.SZ0427001,SZ0427001,兰军养生护肤造型,客户---1.SZ0427001---兰军养生护肤造型,,罗兰军,深圳,,,833,
1.SZ0102,SZ0102,深圳市博宝利供应链股份有限公司,客户---1.SZ0102---深圳市博宝利供应链股份有限公司,1.SZ0102007,SZ0102007,博宝利（信义店）,客户---1.SZ0102007---博宝利（信义店）,,万宝,深圳,,,821,
1.SZ0102,SZ0102,深圳市博宝利供应链股份有限公司,客户---1.SZ0102---深圳市博宝利供应链股份有限公司,1.SZ0102008,SZ0102008,博宝利（大新店）,客户---1.SZ0102008---博宝利（大新店）,,万宝,深圳,,,841,
1.SZ0131,SZ0131,深圳市福田区魅力千尚理发店,客户---1.SZ0131---深圳市福田区魅力千尚理发店,1.SZ0131004,SZ0131004,千尚（沙尾3店）,客户---1.SZ0131004---千尚（沙尾3店）,,张代元,深圳,,,856,
1.SZ0428,SZ0428,深圳市福田区反潮美发店,客户---1.SZ0428---深圳市福田区反潮美发店,1.SZ0428001,SZ0428001,反潮无痕接发,客户---1.SZ0428001---反潮无痕接发,,张勇,深圳,,,835,
1.SZ0429,SZ0429,深圳市宝安区西乡磁壹佰美发店,客户---1.SZ0429---深圳市宝安区西乡磁壹佰美发店,1.SZ0429001,SZ0429001,磁壹佰,客户---1.SZ0429001---磁壹佰,,陈泽曹,深圳,,,836,
1.SZ0430,SZ0430,深圳市福田区君尚造型美发店,客户---1.SZ0430---深圳市福田区君尚造型美发店,1.SZ0430001,SZ0430001,君尚造型（红树绿洲店）,客户---1.SZ0430001---君尚造型（红树绿洲店）,,李洪君,深圳,,,855,
1.SZ0430,SZ0430,深圳市福田区君尚造型美发店,客户---1.SZ0430---深圳市福田区君尚造型美发店,1.SZ0430002,SZ0430002,君尚造型（福源桂花路店）,客户---1.SZ0430002---君尚造型（福源桂花路店）,,李洪君,深圳,,,825,
1.SZ0431,SZ0431,深圳市龙华新区观澜莱薇尔护肤造型店,客户---1.SZ0431---深圳市龙华新区观澜莱薇尔护肤造型店,1.SZ0431001,SZ0431001,莱薇尔（福民店）,客户---1.SZ0431001---莱薇尔（福民店）,,何海峰,深圳,,,847,
1.SZ0432,SZ0432,深圳市宝安区观澜雅都美发店,客户---1.SZ0432---深圳市宝安区观澜雅都美发店,1.SZ0432001,SZ0432001,莱薇尔（横坑店）,客户---1.SZ0432001---莱薇尔（横坑店）,,唐兵干,深圳,,,845,
1.SZ0433,SZ0433,深圳市龙华新区观澜莱薇尔美发店,客户---1.SZ0433---深圳市龙华新区观澜莱薇尔美发店,1.SZ0433001,SZ0433001,莱薇尔（田背店）,客户---1.SZ0433001---莱薇尔（田背店）,,何海峰,深圳,,,846,
1.SZ0434,SZ0434,深圳市龙岗区时尚皇轩美容美发店,客户---1.SZ0434---深圳市龙岗区时尚皇轩美容美发店,1.SZ0434001,SZ0434001,漂亮宝贝（ 岗头店）,客户---1.SZ0434001---漂亮宝贝（ 岗头店）,,项海涛,深圳,,,829,
1.SZ0435,SZ0435,深圳市福田区发现美发型屋,客户---1.SZ0435---深圳市福田区发现美发型屋,1.SZ0435001,SZ0435001,发现美,客户---1.SZ0435001---发现美,,罗青松,深圳,,,818,
1.SZ0436,SZ0436,深圳市福田区好新形象美发店,客户---1.SZ0436---深圳市福田区好新形象美发店,1.SZ0436001,SZ0436001,新形象,客户---1.SZ0436001---新形象,,吴世海,深圳,,,823,
1.SZ0437,SZ0437,深圳市南山区少宣美发,客户---1.SZ0437---深圳市南山区少宣美发,1.SZ0437001,SZ0437001,沙宣（玉泉路店）,客户---1.SZ0437001---沙宣（玉泉路店）,,余丽元,深圳,,,843,
1.SZ0438,SZ0438,深圳市南山区聚焦典形象定制会所,客户---1.SZ0438---深圳市南山区聚焦典形象定制会所,1.SZ0438001,SZ0438001,Focus聚焦造型,客户---1.SZ0438001---Focus聚焦造型,,廖金,深圳,,,851,
1.SZ0439,SZ0439,深圳市南山区阳光雨美发创作中心,客户---1.SZ0439---深圳市南山区阳光雨美发创作中心,1.SZ0439001,SZ0439001,阳光雨美发创作中心,客户---1.SZ0439001---阳光雨美发创作中心,,张俊,深圳,,,848,
1.SZ0440,SZ0440,深圳市聚尚美容美发有限公司,客户---1.SZ0440---深圳市聚尚美容美发有限公司,1.SZ0440001,SZ0440001,聚尚国际,客户---1.SZ0440001---聚尚国际,,徐良斌,深圳,,,837,
1.SZ0441,SZ0441,深圳市南山区商卫理发店,客户---1.SZ0441---深圳市南山区商卫理发店,1.SZ0441001,SZ0441001,沙宣美发（茶光村店）,客户---1.SZ0441001---沙宣美发（茶光村店）,,商卫,深圳,,,857,
1.SZ0442,SZ0442,深圳市宝安区龙华鑫路客理发店,客户---1.SZ0442---深圳市宝安区龙华鑫路客理发店,1.SZ0442001,SZ0442001,LOOK路客（清湖店）,客户---1.SZ0442001---LOOK路客（清湖店）,,许凯,深圳,,,838,
1.SZ0443,SZ0443,深圳市宝安区石岩东尼造型理发店,客户---1.SZ0443---深圳市宝安区石岩东尼造型理发店,1.SZ0443001,SZ0443001,东尼造型（坑尾店）,客户---1.SZ0443001---东尼造型（坑尾店）,,杨奇奇,深圳,,,863,
1.SZ0443,SZ0443,深圳市宝安区石岩东尼造型理发店,客户---1.SZ0443---深圳市宝安区石岩东尼造型理发店,1.SZ0443002,SZ0443002,东尼造型（园岭店）,客户---1.SZ0443002---东尼造型（园岭店）,,李进军,深圳,,,862,
1.SZ0444,SZ0444,深圳市龙华新区民治尚艺向日葵发型设计屋,客户---1.SZ0444---深圳市龙华新区民治尚艺向日葵发型设计屋,1.SZ0444001,SZ0444001,向日葵,客户---1.SZ0444001---向日葵,,项浩然,深圳,,,861,
1.SZ0445,SZ0445,深圳市龙岗区蔓之都发社,客户---1.SZ0445---深圳市龙岗区蔓之都发社,1.SZ0445001,SZ0445001,蔓之都,客户---1.SZ0445001---蔓之都,,张锦华,深圳,,,839,
1.SZ0446,SZ0446,深圳市南山区三采美发厅,客户---1.SZ0446---深圳市南山区三采美发厅,1.SZ0446001,SZ0446001,三采坊,客户---1.SZ0446001---三采坊,,赵勇,深圳,,,849,
1.SZ0447,SZ0447,深圳市宝安区西乡唐巨朝理发店,客户---1.SZ0447---深圳市宝安区西乡唐巨朝理发店,1.SZ0447001,SZ0447001,唐朝发型工作室（南昌店）,客户---1.SZ0447001---唐朝发型工作室（南昌店）,,张勇,深圳,,,859,
1.SZ0447,SZ0447,深圳市宝安区西乡唐巨朝理发店,客户---1.SZ0447---深圳市宝安区西乡唐巨朝理发店,1.SZ0447002,SZ0447002,唐朝发型工作室（塘西店）,客户---1.SZ0447002---唐朝发型工作室（塘西店）,,张勇,深圳,,,858,
1.SZ0448,SZ0448,深圳市龙华新区民治曼调斯理理发店,客户---1.SZ0448---深圳市龙华新区民治曼调斯理理发店,1.SZ0448001,SZ0448001,曼调斯理,客户---1.SZ0448001---曼调斯理,,肖进,深圳,,,854,
1.SZ0449,SZ0449,深圳市南山区剪致美发型屋,客户---1.SZ0449---深圳市南山区剪致美发型屋,1.SZ0449001,SZ0449001,精剪发艺,客户---1.SZ0449001---精剪发艺,,陈金路,深圳,,,853,
1.SZ0450,SZ0450,深圳市宝安区明治时尚发艺美发店,客户---1.SZ0450---深圳市宝安区明治时尚发艺美发店,1.SZ0450001,SZ0450001,领秀,客户---1.SZ0450001---领秀,,陈云明,深圳,,,864,
1.SZ0171,SZ0171,深圳市韩艺卷卷头美发管理有限公司,客户---1.SZ0171---深圳市韩艺卷卷头美发管理有限公司,1.SZ0171003,SZ0171003,沈日飞形象工作室,客户---1.SZ0171003---沈日飞形象工作室,投资店,沈日飞,深圳,,,,
1.SZ0451,SZ0451,深圳市宝安区西乡晶玲秀丝阁美发店,客户---1.SZ0451---深圳市宝安区西乡晶玲秀丝阁美发店,1.SZ0451001,SZ0451001,DuDu美业,客户---1.SZ0451001---DuDu美业,,肖小金,深圳,,,852,
1.SZ0451,SZ0451,深圳市宝安区西乡晶玲秀丝阁美发店,客户---1.SZ0451---深圳市宝安区西乡晶玲秀丝阁美发店,1.SZ0451002,SZ0451002,晶玲秀丝阁,客户---1.SZ0451002---晶玲秀丝阁,,肖小金,深圳,,,850,
1.SZ0452,SZ0452,深圳市宝安区西乡迪克造型美发店,客户---1.SZ0452---深圳市宝安区西乡迪克造型美发店,1.SZ0452001,SZ0452001,DICK造型,客户---1.SZ0452001---DICK造型,,张凡凡,深圳,,,866,
1.SZ0453,SZ0453,深圳市坪山新区兰炫美斯发型名店,客户---1.SZ0453---深圳市坪山新区兰炫美斯发型名店,1.SZ0453001,SZ0453001,海飞·兰炫美斯,客户---1.SZ0453001---海飞·兰炫美斯,,贾永布,深圳,,,865,
